ID,OrderId,UID,MID,Charge,TalkTime,Source,Country,UserSpend,MasterEarn,OrderStatus,Ender,Activity,Platform,CreateTime(IN),DialTime(IN),UnconnectTime(IN),ConnectTime(IN),HangUpTime(IN),RefundStatus,Review,,,ExotelCallId
3962933,64F4E37E7FF06264E976,3564020,504,12,5,Chat,1,60,30,HangUp,User,,Android,2023-09-04 01:20:22,2023-09-04 01:20:25,,2023-09-04 01:20:30,2023-09-04 01:25:11,,No,,,
3962934,64F4E3EC067E5817E162,3547004,338,40,14,Call,1,560,280,HangUp,User,,Android,2023-09-04 01:22:12,2023-09-04 01:22:12,,2023-09-04 01:22:53,2023-09-04 01:37:50,,No,,,4a6f1941da4d6a21e5754a8a96f21794
3962935,64F4E424EFB29818A505,3563991,575,21,6,Chat,1,126,15,HangUp,User,First 5₹,Android,2023-09-04 01:23:08,2023-09-04 01:23:14,,2023-09-04 01:23:16,2023-09-04 01:29:16,,Yes,,,
3962936,64F4E49977227951Y475,3564026,938,25,0,Chat,1,0,0,NoAnswer,Master,First 5₹,Android,2023-09-04 01:25:05,,2023-09-04 01:28:06,,,,No,,,
3962937,64F4E4EEC847E513Q339,3546256,633,32,6,Chat,1,192,76.8,HangUp,User,,IOS,2023-09-04 01:26:30,2023-09-04 01:26:58,,2023-09-04 01:27:00,2023-09-04 01:33:00,,No,,,
3962938,64F4E526E445E584W990,3563964,656,20,0,Chat(queue),1,0,0,Create,User,,IOS,2023-09-04 01:27:26,,2023-09-04 01:27:53,,,,No,,,
3962939,64F4E556A651B596J334,3563964,263,35,12,Chat,1,420,210,HangUp,User,,IOS,2023-09-04 01:28:14,2023-09-04 01:30:40,,2023-09-04 01:30:41,2023-09-04 01:42:54,,Yes,,,
3962940,64F4E64B518B9820N977,3334235,128,40,6,Call,1,240,15,HangUp,User,First 5₹,Android,2023-09-04 01:32:19,2023-09-04 01:32:19,,2023-09-04 01:32:29,2023-09-04 01:38:41,,No,,,031cd66df0715698cf02e2350a641794
3962941,64F4E68578FCB933Y806,1611790,1018,20,0,Call(queue),1,0,0,NoAnswer,User,,Android,2023-09-04 01:33:17,2023-09-04 02:14:51,2023-09-04 02:16:27,2023-09-04 02:14:56,,,No,,,4dea4912e04247a1aa999ac847221794
3962942,64F4E74BDD122925D895,3564026,504,12,0,Chat,1,0,0,HangUp,Master,,Android,2023-09-04 01:36:35,2023-09-04 01:36:44,,2023-09-04 01:36:53,2023-09-04 01:36:53,,No,,,
3962943,64F4E7660BB12281Q263,1766558,650,25,22,Call,1,550,275,HangUp,User,,Android,2023-09-04 01:37:02,2023-09-04 01:37:02,,2023-09-04 01:37:10,2023-09-04 01:59:55,,No,,,e2e4097ad4515ebf04218d00df591794
3962944,64F4E784B10B6504K831,3564026,504,12,8,Chat,1,96,48,HangUp,Master,,Android,2023-09-04 01:37:32,2023-09-04 01:37:37,,2023-09-04 01:37:39,2023-09-04 01:45:50,,Yes,,,
3962945,64F4E7BB9FEDC480R350,2160346,263,35,0,Chat(queue),1,0,0,Create,User,,IOS,2023-09-04 01:38:27,,2023-09-04 01:39:23,,,,No,,,
3962946,64F4E7E1CD37A828Z646,2830485,338,40,5,Chat,1,200,100,HangUp,User,,Android,2023-09-04 01:39:05,2023-09-04 01:39:27,,2023-09-04 01:39:30,2023-09-04 01:44:50,,No,,,
3962947,64F4E823B274E922W255,3547004,338,40,14,Call(queue),1,560,280,HangUp,User,,Android,2023-09-04 01:40:11,2023-09-04 01:49:27,,2023-09-04 01:49:37,2023-09-04 02:04:36,,No,,,9849f58bec0526cce756e46eb3961794
3962948,64F4E826A4DAA259W865,2257988,489,20,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 01:40:14,,2023-09-04 01:43:15,,,,No,,,
3962949,64F4E8D3D0BAC835C764,1558652,927,17,5,Call(queue),1,85,34,HangUp,User,,Android,2023-09-04 01:43:07,2023-09-04 01:47:10,,2023-09-04 01:47:14,2023-09-04 01:53:21,,No,,,4af988115c2f47afb23896ac5a0a1794
3962950,64F4E925E96C6639R620,1111099,892,21,47,Chat,1,987,493.5,HangUp,User,,Android,2023-09-04 01:44:29,2023-09-04 01:45:31,,2023-09-04 01:45:34,2023-09-04 02:32:34,,No,,,
3962951,64F4E9F5C7530106U811,2830485,338,40,0,Chat(queue),1,0,0,Create,User,,Android,2023-09-04 01:47:57,,2023-09-04 02:03:22,,,,No,,,
3962952,64F4EA12342BD739T117,1919492,263,35,11,Call,1,385,192.5,HangUp,User,,Android,2023-09-04 01:48:26,2023-09-04 01:48:26,,2023-09-04 01:48:36,2023-09-04 02:00:31,,No,,,98e5a14bdfa7ed31a3882c2bb83b1794
3962953,64F4EADE852A5878G566,2160346,263,35,0,Chat(queue),1,0,0,Create,User,,IOS,2023-09-04 01:51:50,,2023-09-04 01:53:04,,,,No,,,
3962954,64F4EB2F5EE0E566J827,2160346,616,25,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 01:53:11,,2023-09-04 01:56:12,,,,No,,,
3962955,64F4EBB58F84D660G437,1715455,504,12,0,Chat,1,0,0,HangUp,Master,,Android,2023-09-04 01:55:25,2023-09-04 01:55:30,,,2023-09-04 01:55:34,,No,,,
3962956,64F4EBFD53328970R783,2160346,263,35,0,Chat(queue),1,0,0,HangUp,Master,,IOS,2023-09-04 01:56:37,2023-09-04 02:00:56,,,2023-09-04 02:01:38,,No,,,
3962957,64F4ECF124114507V766,1331954,504,12,0,Chat,1,0,0,HangUp,Master,,IOS,2023-09-04 02:00:41,2023-09-04 02:00:50,,2023-09-04 02:00:53,2023-09-04 02:00:54,,No,,,
3962958,64F4ED1181C8E830D183,1331954,504,12,0,Chat,1,0,0,NoAnswer,Master,,IOS,2023-09-04 02:01:13,,2023-09-04 02:01:16,,,,No,,,
3962959,64F4ED25AF9CE441K905,1331954,504,12,0,Chat,1,0,0,NoAnswer,Master,,IOS,2023-09-04 02:01:33,,2023-09-04 02:01:39,,,,No,,,
3962960,64F4ED52D3DDC408Q956,2160346,263,35,6,Chat,1,210,105,HangUp,User,,IOS,2023-09-04 02:02:18,2023-09-04 02:02:21,,2023-09-04 02:02:23,2023-09-04 02:08:23,,No,,,
3962961,64F4EDAE2F9B3854U202,1331954,489,20,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 02:03:50,,2023-09-04 02:06:50,,,,No,,,
3962962,64F4EDB111C0C132J444,1558652,263,35,14,Call(queue),1,490,245,HangUp,User,,Android,2023-09-04 02:03:53,2023-09-04 02:09:19,,2023-09-04 02:09:30,2023-09-04 02:24:17,,No,,,2432572dbf5e84c952787700fd791794
3962963,64F4EE35CB643769D648,3547004,338,40,14,Call,1,560,280,HangUp,User,,Android,2023-09-04 02:06:05,2023-09-04 02:06:06,,2023-09-04 02:06:23,2023-09-04 02:21:20,,No,,,f0d03193010b01397dcb49dbb7fb1794
3962964,64F4EED3588A1383J545,1331954,489,20,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 02:08:43,,2023-09-04 02:11:47,,,,No,,,
3962965,64F4EF038A0BD441W188,1919492,36,20,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 02:09:31,2023-09-04 02:09:31,,2023-09-04 02:09:44,2023-09-04 02:10:29,,No,,,7186481f1bcfa6e45dfa45f7d2411794
3962966,64F4EF4170487398S603,1919492,36,20,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 02:10:33,2023-09-04 02:10:33,,2023-09-04 02:10:41,2023-09-04 02:11:05,,No,,,c5637e3b76ff3f30bb07f040dd1a1794
3962967,64F4EF6BD4E48887D850,1715455,575,21,2,Chat,1,42,21,HangUp,Master,,Android,2023-09-04 02:11:15,2023-09-04 02:11:22,,2023-09-04 02:11:24,2023-09-04 02:15:22,,No,,,
3962968,64F4EF88CD2D3586Y609,1919492,263,35,16,Call(queue),1,560,280,HangUp,User,,Android,2023-09-04 02:11:44,2023-09-04 02:24:39,,2023-09-04 02:24:48,2023-09-04 02:42:06,,No,,,a87fa2c3b85853925112398df6b71794
3962969,64F4EF94BC758444B221,3564050,1088,22,6,Call,1,132,15,HangUp,User,First 5₹,Android,2023-09-04 02:11:56,2023-09-04 02:11:57,,2023-09-04 02:12:13,2023-09-04 02:18:24,,No,,,8681e58cb640e947804a5eff009f1794
3962970,64F4EFE7BF97B400L706,1331954,1018,20,9,Chat(queue),1,180,72,HangUp,Master,,IOS,2023-09-04 02:13:19,2023-09-04 02:16:38,,2023-09-04 02:16:41,2023-09-04 02:25:17,,No,,,
3962971,64F4F0663FC23949O204,3321123,1018,20,13,Call(queue),1,260,104,HangUp,User,,Android,2023-09-04 02:15:26,2023-09-04 02:26:00,,2023-09-04 02:26:08,2023-09-04 02:39:47,,No,,,5578a7df59e06bcc32a2ed56c3f71794
3962972,64F4F072A2B13253E939,1715455,575,21,5.671429,Chat,1,119.1,63,HangUp,Master,,Android,2023-09-04 02:15:38,2023-09-04 02:15:40,,2023-09-04 02:15:43,2023-09-04 02:21:24,,Yes,,,
3962973,64F4F14A86361574Y625,2257988,616,25,14,Call,1,350,175,HangUp,User,,IOS,2023-09-04 02:19:14,2023-09-04 02:19:14,,2023-09-04 02:19:34,2023-09-04 02:34:17,,No,,,ae4df0ccc7e89e502eae29fdb47a1794
3962974,64F4F1A540B56549P233,3564050,1088,22,12,Call,1,264,132,HangUp,User,,Android,2023-09-04 02:20:45,2023-09-04 02:20:45,,2023-09-04 02:20:54,2023-09-04 02:34:18,,No,,,396f7e7664f055b69f94eefbc6841794
3962975,64F4F1DF280A7122M896,2478589,616,25,0,Call(queue),1,0,0,Create,User,,Android,2023-09-04 02:21:43,,2023-09-04 02:22:07,,,,No,,,
3962976,64F4F209802E6180L900,2478589,656,20,7,Call,1,140,70,HangUp,User,,Android,2023-09-04 02:22:25,2023-09-04 02:22:25,,2023-09-04 02:22:49,2023-09-04 02:31:00,,Yes,,,ba2eb7dc3d6d5e0a77b1438ceb151794
3962977,64F4F20D54305284S309,2951961,1073,18,13,Chat,1,198,99,HangUp,User,Active Offer,Android,2023-09-04 02:22:29,2023-09-04 02:22:38,,2023-09-04 02:22:41,2023-09-04 02:35:49,,No,,,
3962978,64F4F220E3029840W685,3547004,338,40,14,Call,1,560,280,HangUp,User,,Android,2023-09-04 02:22:48,2023-09-04 02:22:49,,2023-09-04 02:23:00,2023-09-04 02:37:55,,No,,,c4fd4a1ff549bff8f53c58ef451a1794
3962979,64F4F2D176547398C934,3564053,128,40,6,Chat,1,240,15,HangUp,User,First 5₹,Android,2023-09-04 02:25:45,2023-09-04 02:26:05,,2023-09-04 02:26:10,2023-09-04 02:32:11,,No,,,
3962980,64F4F3D66DF8E130U651,1276435,1018,20,10,Call(queue),1,200,80,HangUp,User,,Android,2023-09-04 02:30:06,2023-09-04 02:40:13,,2023-09-04 02:40:18,2023-09-04 02:51:31,,No,,,b4a6e4a158f4d8135073360241231794
3962981,64F4F4C373DFE153J697,2603851,1088,22,9,Call(queue),1,198,99,HangUp,User,,Android,2023-09-04 02:34:03,2023-09-04 02:34:29,,2023-09-04 02:34:44,2023-09-04 02:45:02,,No,,,d82418ac20088875fcc581fcf3ab1794
3962982,64F4F556E6DC5111D844,1447936,616,25,10,Chat,1,200,100,HangUp,Master,Active Offer,Android,2023-09-04 02:36:30,2023-09-04 02:36:42,,2023-09-04 02:37:05,2023-09-04 02:47:24,,Yes,,,
3962983,64F4F568CB3A8217R131,2951961,1073,18,13,Chat,1,198,99,HangUp,Master,Active Offer,Android,2023-09-04 02:36:48,2023-09-04 02:36:54,,2023-09-04 02:36:57,2023-09-04 02:50:10,,No,,,
3962984,64F4FB55810F5970D641,3564057,1088,22,6,Call,1,132,15,HangUp,User,First 5₹,Android,2023-09-04 03:02:05,2023-09-04 03:02:05,,2023-09-04 03:02:22,2023-09-04 03:08:33,,No,,,cdc0589b0d261261611b8d3cc9ab1794
3962985,64F4FC9AF2F92132T879,3343065,892,21,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 03:07:30,,2023-09-04 03:10:33,,,,No,,,
3962986,64F4FD5624341244V793,3343065,656,20,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 03:10:38,,2023-09-04 03:13:40,,,,No,,,
3962987,64F4FD5EDDEE6395R531,3564056,1088,3,6,Call,2,18,245.1,HangUp,User,First 5₹,Android,2023-09-04 03:10:46,2023-09-04 03:10:47,,2023-09-04 03:11:01,2023-09-04 03:17:22,,No,,,5831f5e9823ad55d7f318d80a58d1794
3962988,64F4FE14A186E686C807,3343065,892,21,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 03:13:48,,2023-09-04 03:16:49,,,,No,,,
3962989,64F4FF76A903D200O742,3564056,1088,3,15,Call,2,45,1838.25,HangUp,User,,Android,2023-09-04 03:19:42,2023-09-04 03:19:43,,2023-09-04 03:19:50,2023-09-04 03:35:40,,No,,,12e1b4f476ba46fb277db100b66b1794
3962990,64F500C045CD6793I255,1859119,683,40,5,Call,1,200,100,HangUp,User,,Android,2023-09-04 03:25:12,2023-09-04 03:25:12,,2023-09-04 03:25:38,2023-09-04 03:31:46,,Yes,,,46bf53bb4b478b7b8187f7cb6b2a1794
3962991,64F500CD8EF29490G700,750218,415,21,5,Chat,1,105,52.5,HangUp,User,,Android,2023-09-04 03:25:25,2023-09-04 03:25:47,,2023-09-04 03:25:52,2023-09-04 03:30:42,,No,,,
3962992,64F502AA8717F144Q410,1859119,683,40,5,Call,1,200,100,HangUp,User,,Android,2023-09-04 03:33:22,2023-09-04 03:33:22,,2023-09-04 03:33:33,2023-09-04 03:39:47,,Yes,,,149113df237944680d153b8bf4b41794
3962993,64F5038461D54882M458,53015,415,21,5.761905,Chat,1,121,63,HangUp,User,,Android,2023-09-04 03:37:00,2023-09-04 03:38:00,,2023-09-04 03:38:03,2023-09-04 03:43:49,,No,,,
3962994,64F50483DC32E368A602,1859119,683,40,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 03:41:15,2023-09-04 03:41:16,,2023-09-04 03:41:33,2023-09-04 03:42:10,,No,,,d246a91973a1c05405a2dda570f51794
3962995,64F5053CC9C3A254B303,1859119,683,40,5,Call,1,200,100,HangUp,User,,Android,2023-09-04 03:44:20,2023-09-04 03:44:21,,2023-09-04 03:44:49,2023-09-04 03:50:58,,Yes,,,2119f46069245ebae2734cd40be11794
3962996,64F506CC47E9F148U566,3564063,973,18,4,Chat,1,72,28.8,HangUp,Master,,Android,2023-09-04 03:51:00,2023-09-04 03:51:29,,2023-09-04 03:51:33,2023-09-04 03:55:06,Refund Processing,Yes,,,
3962997,64F5071930833105N789,1859119,683,40,5,Call,1,200,100,HangUp,User,,Android,2023-09-04 03:52:17,2023-09-04 03:52:17,,2023-09-04 03:52:33,2023-09-04 03:58:44,,Yes,,,56b0ac03a67a3872690f1eace6b41794
3962998,64F508F23E1B1674W501,3358227,973,1.49,0,Chat,2,0,0,NoAnswer,backend,,IOS,2023-09-04 04:00:10,,2023-09-04 04:03:12,,,,No,,,
3962999,64F50E3C4C433190H666,3564065,973,18,0,Chat,1,0,0,NoAnswer,backend,,Android,2023-09-04 04:22:44,,2023-09-04 04:25:48,,,,No,,,
3963000,64F50F06760E3224U693,3564065,1081,15,4,Chat,1,60,8,HangUp,User,First 5₹,Android,2023-09-04 04:26:06,2023-09-04 04:26:19,,2023-09-04 04:26:22,2023-09-04 04:30:25,,Yes,,,
3963001,64F50FB50CA4C534K338,1176712,616,25,1,Call,1,25,12.5,HangUp,User,,Android,2023-09-04 04:29:01,2023-09-04 04:29:01,,2023-09-04 04:29:20,2023-09-04 04:31:15,,No,,,a1c64fb57638be68a7b3598d39bd1794
3963002,64F50FCB92DC5981H981,377459,415,21,9.52381,Chat,1,200,105,HangUp,User,,Android,2023-09-04 04:29:23,2023-09-04 04:29:59,,2023-09-04 04:30:03,2023-09-04 04:39:35,,Yes,,,
3963003,64F5104F709BA207G758,3564065,1081,15,5,Chat,1,75,30,HangUp,User,,Android,2023-09-04 04:31:35,2023-09-04 04:31:39,,2023-09-04 04:31:41,2023-09-04 04:37:02,,Yes,,,
3963004,64F51149B4954589J784,1176712,683,40,13,Call,1,520,260,HangUp,User,,Android,2023-09-04 04:35:45,2023-09-04 04:35:46,,2023-09-04 04:36:07,2023-09-04 04:50:25,,Yes,,,b6a8236addba8473fe9787debb5e1794
3963005,64F513354E12D366U901,1674603,616,25,8,Call,1,200,100,HangUp,User,,Android,2023-09-04 04:43:57,2023-09-04 04:43:57,,2023-09-04 04:44:11,2023-09-04 04:53:22,,No,,,70df502f2fdafcf69c4859f78ab11794
3963006,64F515F83FAD9736U733,2768299,415,21,6,Chat,1,126,63,HangUp,User,,Android,2023-09-04 04:55:44,2023-09-04 04:56:04,,2023-09-04 04:56:07,2023-09-04 05:03:21,,No,,,
3963007,64F516AE2B11D466I579,1176712,973,18,0,Chat,1,0,0,HangUp,User,,Android,2023-09-04 04:58:46,2023-09-04 05:01:43,,2023-09-04 05:01:46,2023-09-04 05:02:08,,No,,,
3963008,64F517D215B31415N211,2768299,415,21,13,Chat,1,273,136.5,HangUp,User,,Android,2023-09-04 05:03:38,2023-09-04 05:04:56,,2023-09-04 05:04:59,2023-09-04 05:18:21,,No,,,
3963009,64F5188448F20667S915,1176712,1081,15,1,Chat,1,15,6,HangUp,User,,Android,2023-09-04 05:06:36,2023-09-04 05:06:49,,2023-09-04 05:06:51,2023-09-04 05:07:28,,No,,,
3963010,64F518C3735B0476W325,1176712,1081,15,13,Call,1,195,78,HangUp,User,,Android,2023-09-04 05:07:39,2023-09-04 05:07:39,,2023-09-04 05:07:47,2023-09-04 05:21:36,,Yes,,,d514873bd6658bda9a27fbae4e3a1794
3963011,64F51ECF350B0165A864,1255171,683,40,17,Call,1,680,340,HangUp,User,,Android,2023-09-04 05:33:27,2023-09-04 05:33:27,,2023-09-04 05:33:43,2023-09-04 05:51:25,,No,,,972140e1de2bc95510f2331feaca1794
3963012,64F5234CB416C252W112,1255171,683,40,14,Call,1,560,280,HangUp,User,,Android,2023-09-04 05:52:36,2023-09-04 05:52:37,,2023-09-04 05:52:52,2023-09-04 06:07:45,,No,,,fa4b7b3bdf24c4566411f48dae001794
3963013,64F52DAC90F7B496W310,3309717,973,1.49,9,Call,2,13.41,438.24,HangUp,User,,IOS,2023-09-04 06:36:52,2023-09-04 06:36:52,,2023-09-04 06:37:01,2023-09-04 06:46:35,,No,,,8d109bff9c6d3a8618ef2bb857061794
3963014,64F5301766DCA522P138,3309717,973,1.49,8,Call,2,11.92,389.55,HangUp,User,,IOS,2023-09-04 06:47:11,2023-09-04 06:47:11,,2023-09-04 06:47:18,2023-09-04 06:56:31,,Yes,,,14f19f3bcee9408ba2c3577f7dc21794
3963015,64F530A0505BC367N649,1471253,579,32,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 06:49:28,2023-09-04 06:49:28,2023-09-04 06:49:45,,,,No,,,d325d1d5df7a4b78128079318b141794
3963016,64F530C427075124H136,1471253,579,32,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 06:50:04,2023-09-04 06:50:04,2023-09-04 06:50:20,,,,No,,,4bd1ebc593d94e62bba32124ef1f1794
3963017,64F53183D505E106R119,1471253,579,32,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 06:53:15,2023-09-04 06:53:16,2023-09-04 06:53:32,,,,No,,,6d404c8b27ae0d7671b79d81b0d91794
3963018,64F531B09C80E426G671,1471253,579,32,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 06:54:00,2023-09-04 06:54:00,2023-09-04 06:54:17,,,,No,,,e6a17e16326913d6f9e9314950d41794
3963019,64F533D321769194L135,1558652,928,33,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 07:03:07,2023-09-04 07:03:07,2023-09-04 07:04:31,,,,No,,,41d7ba8bf02b3f1048fa60f84d601794
3963020,64F5342C5521B588L123,1558652,928,33,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 07:04:36,2023-09-04 07:04:36,2023-09-04 07:06:00,,,,No,,,d2301bdac086b9d794de9350306d1794
3963021,64F534BC5C1C8766L138,1558652,928,33,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 07:07:00,2023-09-04 07:07:00,2023-09-04 07:08:25,,,,No,,,a7e3f8cd9160d6be11b5547b41461794
3963022,64F5352225518226N669,1558652,415,21,0,Chat,1,0,0,NoAnswer,backend,,Android,2023-09-04 07:08:42,,2023-09-04 07:11:46,,,,No,,,
3963023,64F5363CED27F374T327,1558652,415,21,0,Chat,1,0,0,NoAnswer,backend,,Android,2023-09-04 07:13:24,,2023-09-04 07:16:28,,,,No,,,
3963024,64F536821056C474Y456,496577,75,21,5,Chat,1,105,52.5,HangUp,Master,,Android,2023-09-04 07:14:34,2023-09-04 07:14:46,,2023-09-04 07:14:50,2023-09-04 07:19:40,,No,,,
3963025,64F538396A321270L842,3564079,136,91,6,Call,1,546,15,HangUp,User,First 5₹,Android,2023-09-04 07:21:53,2023-09-04 07:21:53,,2023-09-04 07:22:17,2023-09-04 07:28:28,,No,,,683475e028c5d0efbe722a7d9f671794
3963026,64F53978EBC51383B990,1558652,735,35,6,Call,1,210,84,HangUp,User,,Android,2023-09-04 07:27:12,2023-09-04 07:27:13,,2023-09-04 07:27:30,2023-09-04 07:34:22,,No,,,316fff5914bd25505cff5fc5631f1794
3963027,64F539CE7FC14725V356,1471253,973,18,5,Call,1,90,36,HangUp,User,,Android,2023-09-04 07:28:38,2023-09-04 07:28:38,,2023-09-04 07:28:59,2023-09-04 07:34:56,,No,,,c4a38b1a9284e2cfc677180234691794
3963028,64F53AEDDBC41252S120,3564078,206,35,6,Chat,1,210,12,HangUp,Master,First 5₹,Android,2023-09-04 07:33:25,2023-09-04 07:33:44,,2023-09-04 07:33:47,2023-09-04 07:39:49,,Yes,,,
3963029,64F53B4DF07BC664K224,3564088,136,91,6,Chat,1,546,15,HangUp,User,First 5₹,Android,2023-09-04 07:35:01,2023-09-04 07:35:09,,2023-09-04 07:35:14,2023-09-04 07:41:15,,Yes,,,
3963030,64F53B77A9A42781O889,1471253,735,35,9,Call,1,315,126,HangUp,User,,Android,2023-09-04 07:35:43,2023-09-04 07:35:43,,2023-09-04 07:35:55,2023-09-04 07:46:18,,No,,,6208475cc4862461ddb7f2b6b0dd1794
3963031,64F53F55B7302240X703,3564075,48,75,6,Call,1,450,15,HangUp,User,First 5₹,Android,2023-09-04 07:52:13,2023-09-04 07:52:14,,2023-09-04 07:52:38,2023-09-04 07:58:54,,No,,,6d192ed6b5feda60868b0dfe197a1794
3963032,64F541C517C0A890Y435,2274127,1057,15,12,Call,1,180,90,HangUp,User,,IOS,2023-09-04 08:02:37,2023-09-04 08:02:37,,2023-09-04 08:02:51,2023-09-04 08:15:26,,No,,,cbae02894229fd0036083382eead1794
3963033,64F541C575341996S988,2274127,1057,15,0,Call,1,0,0,NoAnswer,Master,,IOS,2023-09-04 08:02:37,2023-09-04 08:02:37,2023-09-04 08:02:52,,,,No,,,0d6431d915b0ad4d9b8904cfe35a1794
3963034,64F5428D8A66B948K287,3564100,136,91,6,Chat,1,546,15,HangUp,Master,First 5₹,Android,2023-09-04 08:05:57,2023-09-04 08:06:11,,2023-09-04 08:06:16,2023-09-04 08:12:17,,No,,,
3963035,64F5440F577CC322B531,3560253,1068,15,6,Chat,1,90,15,HangUp,User,First 5₹,Android,2023-09-04 08:12:23,2023-09-04 08:12:46,,2023-09-04 08:12:53,2023-09-04 08:18:53,,Yes,,,
3963036,64F5452DB66AA811S505,2274127,633,32,22,Call,1,704,281.6,HangUp,User,,IOS,2023-09-04 08:17:09,2023-09-04 08:17:10,,2023-09-04 08:17:28,2023-09-04 08:40:04,,No,,,0a3dedb2b54f60ac14a9a3eff0491794
3963037,64F5459281DDA968L129,1439553,182,30,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 08:18:50,,2023-09-04 08:21:50,,,,No,,,
3963038,64F545D0DBF75261B755,3560253,1049,11,2,Chat,1,22,11,HangUp,User,,Android,2023-09-04 08:19:52,2023-09-04 08:20:12,,2023-09-04 08:20:15,2023-09-04 08:22:09,,No,,,
3963039,64F5465388EAD784Z169,1439553,182,30,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 08:22:03,,2023-09-04 08:25:06,,,,No,,,
3963040,64F54661D4DBF307U719,2076853,48,75,9,Call,1,675,337.5,HangUp,User,,Android,2023-09-04 08:22:17,2023-09-04 08:22:18,,2023-09-04 08:22:49,2023-09-04 08:33:17,,No,,,1c20c9897be04c1368c3ed569fc31794
3963041,64F54663E51AF620W731,3564101,206,35,6,Call,1,210,12,HangUp,User,First 5₹,Android,2023-09-04 08:22:19,2023-09-04 08:22:20,,2023-09-04 08:22:38,2023-09-04 08:28:47,,No,,,6db3b2af30c4dfad54e7bf16aaac1794
3963042,64F547194F324695W434,1439553,182,30,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 08:25:21,,2023-09-04 08:28:22,,,,No,,,
3963043,64F547335180F378H210,3563978,136,91,6,Call,1,546,15,HangUp,User,First 5₹,Android,2023-09-04 08:25:47,2023-09-04 08:25:47,,2023-09-04 08:26:03,2023-09-04 08:32:14,,No,,,08ba8f0cd2445aaa978e4266647a1794
3963044,64F547C10EF78176L213,496577,630,20,15,Call,1,300,120,HangUp,User,,Android,2023-09-04 08:28:09,2023-09-04 08:28:09,,2023-09-04 08:28:31,2023-09-04 08:44:23,,No,,,f16377cdb11f6e4da43394950b8c1794
3963045,64F5487C30F49997A298,3564111,938,25,7,Call,1,175,15,HangUp,User,First 5₹,Android,2023-09-04 08:31:16,2023-09-04 08:31:16,,2023-09-04 08:31:30,2023-09-04 08:38:00,,No,,,2ed9936db9a1b367fc3526bbe9f21794
3963046,64F54905B6F5E803W394,2076853,48,75,6,Call,1,450,225,HangUp,User,,Android,2023-09-04 08:33:33,2023-09-04 08:33:34,,2023-09-04 08:33:45,2023-09-04 08:41:12,,No,,,34dc76b6eb597821673fc517c6591794
3963047,64F549F830021941P277,910150,1047,11,5,Chat,1,55,27.5,HangUp,User,,Android,2023-09-04 08:37:36,2023-09-04 08:39:03,,2023-09-04 08:39:05,2023-09-04 08:43:53,,No,,,
3963048,64F54A3DD1B0B515G428,3564115,1049,11,0,Chat,1,0,0,NoAnswer,backend,,IOS,2023-09-04 08:38:45,,2023-09-04 08:41:59,,,,No,,,
3963049,64F54A863B440755K739,3300596,494,35,0,Chat,1,0,0,NoAnswer,backend,,Android,2023-09-04 08:39:58,,2023-09-04 08:42:59,,,,No,,,
3963050,64F54A8907327318D364,2643461,973,18,11,Call,1,198,79.2,HangUp,User,,Android,2023-09-04 08:40:01,2023-09-04 08:40:01,,2023-09-04 08:40:34,2023-09-04 08:52:51,,No,,,0a0b5159c1f59c1bd1856815fadc1794
3963051,64F54A94B3D6F791A115,2793517,1057,15,13,Call,1,195,97.5,HangUp,User,,Android,2023-09-04 08:40:12,2023-09-04 08:40:12,,2023-09-04 08:40:29,2023-09-04 08:54:27,,No,,,3c24a5cf3571c7ebdeaa0be934401794
3963052,64F54AA675925719S481,3564113,940,35,6,Chat,1,210,15,HangUp,User,First 5₹,Android,2023-09-04 08:40:30,2023-09-04 08:40:37,,2023-09-04 08:40:41,2023-09-04 08:46:30,,No,,,
3963053,64F54AE73D8CB865D993,27768,362,18,0,Chat,1,0,0,HangUp,User,,Android,2023-09-04 08:41:35,2023-09-04 08:41:46,,2023-09-04 08:41:48,2023-09-04 08:42:03,,No,,,
3963054,64F54B2667400967B947,27768,362,18,0,Chat,1,0,0,HangUp,User,,Android,2023-09-04 08:42:38,2023-09-04 08:42:40,,2023-09-04 08:42:42,2023-09-04 08:43:01,,No,,,
